site_id,datehour,nb_knn5_lag1_mean,nb_knn5_lag1_max,nb_knn5_lag1_sum,nb_knn5_lag1_std,nb_r200m_lag1_mean,nb_r200m_lag1_max,nb_r200m_lag1_sum,nb_r200m_lag1_std,nb_r200m_count,nb_r5000m_lag1_mean,nb_r5000m_lag1_max,nb_r5000m_lag1_sum,nb_r5000m_lag1_std,nb_r5000m_count,nb_r10000m_lag1_mean,nb_r10000m_lag1_max,nb_r10000m_lag1_sum,nb_r10000m_lag1_std,nb_r10000m_count
2,7/31/2020 23:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/1/2020 0:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/1/2020 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/1/2020 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/1/2020 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/1/2020 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/1/2020 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/1/2020 6:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/1/2020 7:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/1/2020 8:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/1/2020 9:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/1/2020 10:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/1/2020 11:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,8/1/2020 12:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/1/2020 13:00,31,31,31,,31,31,31,,1,31,31,31,,1,31,31,31,,1
2,8/1/2020 14:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,8/1/2020 15:00,44,44,44,,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,8/1/2020 16:00,59,59,59,,59,59,59,,1,59,59,59,,1,59,59,59,,1
2,8/1/2020 17:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,8/1/2020 18:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,8/1/2020 19:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/1/2020 20:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,8/1/2020 21:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/1/2020 22:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/1/2020 23:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/2/2020 0:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/2/2020 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/2/2020 2:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/2/2020 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/2/2020 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/2/2020 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/2/2020 6:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/2/2020 7:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/2/2020 8:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/2/2020 9:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,8/2/2020 10:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/2/2020 11:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/2/2020 12:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,8/2/2020 13:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/2/2020 14:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,8/2/2020 15:00,49,49,49,,49,49,49,,1,49,49,49,,1,49,49,49,,1
2,8/2/2020 16:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/2/2020 17:00,45,45,45,,45,45,45,,1,45,45,45,,1,45,45,45,,1
2,8/2/2020 18:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/2/2020 19:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/2/2020 20:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/2/2020 21:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/2/2020 22:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/2/2020 23:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/3/2020 0:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/3/2020 1:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/3/2020 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/3/2020 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/3/2020 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/3/2020 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/3/2020 6:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/3/2020 7:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/3/2020 8:00,44,44,44,,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,8/3/2020 9:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,8/3/2020 10:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,8/3/2020 11:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,8/3/2020 12:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/3/2020 13:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/3/2020 14:00,38,38,38,,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,8/3/2020 15:00,53,53,53,,53,53,53,,1,53,53,53,,1,53,53,53,,1
2,8/3/2020 16:00,47,47,47,,47,47,47,,1,47,47,47,,1,47,47,47,,1
2,8/3/2020 17:00,57,57,57,,57,57,57,,1,57,57,57,,1,57,57,57,,1
2,8/3/2020 18:00,45,45,45,,45,45,45,,1,45,45,45,,1,45,45,45,,1
2,8/3/2020 19:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/3/2020 20:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/3/2020 21:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/3/2020 22:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/3/2020 23:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/4/2020 0:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,8/4/2020 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/4/2020 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/4/2020 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/4/2020 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/4/2020 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/4/2020 6:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/4/2020 7:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/4/2020 8:00,44,44,44,,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,8/4/2020 9:00,36,36,36,,36,36,36,,1,36,36,36,,1,36,36,36,,1
2,8/4/2020 10:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/4/2020 11:00,31,31,31,,31,31,31,,1,31,31,31,,1,31,31,31,,1
2,8/4/2020 12:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/4/2020 13:00,40,40,40,,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,8/4/2020 14:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,8/4/2020 15:00,76,76,76,,76,76,76,,1,76,76,76,,1,76,76,76,,1
2,8/4/2020 16:00,59,59,59,,59,59,59,,1,59,59,59,,1,59,59,59,,1
2,8/4/2020 17:00,87,87,87,,87,87,87,,1,87,87,87,,1,87,87,87,,1
2,8/4/2020 18:00,77,77,77,,77,77,77,,1,77,77,77,,1,77,77,77,,1
2,8/4/2020 19:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/4/2020 20:00,38,38,38,,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,8/4/2020 21:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/4/2020 22:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,8/4/2020 23:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,8/5/2020 0:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/5/2020 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/5/2020 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/5/2020 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/5/2020 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/5/2020 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/5/2020 6:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/5/2020 7:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/5/2020 8:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,8/5/2020 9:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/5/2020 10:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,8/5/2020 11:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,8/5/2020 12:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,8/5/2020 13:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/5/2020 14:00,42,42,42,,42,42,42,,1,42,42,42,,1,42,42,42,,1
2,8/5/2020 15:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,8/5/2020 16:00,60,60,60,,60,60,60,,1,60,60,60,,1,60,60,60,,1
2,8/5/2020 17:00,70,70,70,,70,70,70,,1,70,70,70,,1,70,70,70,,1
2,8/5/2020 18:00,52,52,52,,52,52,52,,1,52,52,52,,1,52,52,52,,1
2,8/5/2020 19:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,8/5/2020 20:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/5/2020 21:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/5/2020 22:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/5/2020 23:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,8/6/2020 0:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/6/2020 1:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/6/2020 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/6/2020 3:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/6/2020 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/6/2020 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/6/2020 6:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,8/6/2020 7:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,8/6/2020 8:00,57,57,57,,57,57,57,,1,57,57,57,,1,57,57,57,,1
2,8/6/2020 9:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/6/2020 10:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/6/2020 11:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,8/6/2020 12:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
