site_id,site_name,longitude,latitude,municipality,district_code,road_code,operator,interval_min,install_date,segment_id,road_name,morphology_en,road_category_code,road_category_en,access_en,geometry_method_en,manager_code,manager_label,length_m,dist_to_segment_m,bike_lane_width_m,has_cycleway,bike_lane_source,poi_shop_250m,poi_shop_500m,poi_shop_1000m,poi_education_250m,poi_education_500m,poi_education_1000m,poi_hotel_250m,poi_hotel_500m,poi_hotel_1000m,poi_hospital_250m,poi_hospital_500m,poi_hospital_1000m,sensor_age_days,install_year,bike_width_imputed
"[290745702, 290745705, 11995800, 16383581, 111535711]",Norbertijnerweg,4.724354558970902,50.864565821600145,Leuven,AWV214,"[290745702, 290745705, 11995800, 16383581, 111535711]",Unknown,60,,"[290745702, 290745705, 11995800, 16383581, 111535711]",Norbertijnerweg,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,81.71,0.0,2.0,True,osm_bike_network,2,2,22,0,1,7,0,0,1,0,1,3,0,2026,False
"[419034240, 11995799]",Norbertijnerweg,4.724190800680128,50.86420700907574,Leuven,AWV214,"[419034240, 11995799]",Unknown,60,,"[419034240, 11995799]",Norbertijnerweg,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,28.17,0.0,1.5,True,osm_bike_network,2,2,22,0,1,7,0,0,1,0,0,3,0,2026,False
"[1463685128, 9950476, 547408032]",Duivelsweg,4.725721432472842,50.86098202576279,Leuven,AWV214,"[1463685128, 9950476, 547408032]",Unknown,60,,"[1463685128, 9950476, 547408032]",Duivelsweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,491.91,0.0,5.0,True,osm_bike_network,0,2,8,0,1,3,0,0,1,0,0,1,0,2026,False
137831628,Abdijstraat,4.725145707318094,50.859005860765215,Leuven,AWV214,137831628,Unknown,60,,137831628,Abdijstraat,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,66.4,0.0,3.0,True,osm_bike_network,0,1,9,0,2,2,0,0,1,0,0,0,0,2026,False
653480977,Abdijstraat,4.726305147288759,50.85827070604015,Leuven,AWV214,653480977,Unknown,60,,653480977,Abdijstraat,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,166.57,0.0,3.0,True,osm_bike_network,0,0,8,0,1,3,0,0,1,0,0,0,0,2026,False
23443399,Duivelsweg,4.7270733499999995,50.8621367,Leuven,AWV214,23443399,Unknown,60,,23443399,Duivelsweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,11.74,0.0,5.0,True,osm_bike_network,1,2,9,1,1,2,0,0,1,0,0,1,0,2026,False
"[547408032, 1463685128, 9950476]",Duivelsweg,4.725721432472843,50.86098202576281,Leuven,AWV214,"[547408032, 1463685128, 9950476]",Unknown,60,,"[547408032, 1463685128, 9950476]",Duivelsweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,491.91,0.0,5.0,True,osm_bike_network,0,2,8,0,1,3,0,0,1,0,0,1,0,2026,False
"[11995799, 907021631]",Norbertijnerweg,4.725596794882916,50.863090493698785,Leuven,AWV214,"[11995799, 907021631]",Unknown,60,,"[11995799, 907021631]",Norbertijnerweg,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,293.98,0.0,1.5,True,osm_bike_network,2,2,13,1,1,4,0,0,1,0,0,2,0,2026,False
25851247,Lombaardenstraat,4.701144525612344,50.88410458769764,Leuven,AWV214,25851247,Unknown,60,,25851247,Lombaardenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,33.9,0.0,5.0,True,osm_bike_network,12,145,518,6,11,74,1,5,24,4,14,36,0,2026,False
25922239,Sint-Maartenstraat,4.703355650000001,50.883967549999994,Leuven,AWV214,25922239,Unknown,60,,25922239,Sint-Maartenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,5.54,0.0,5.0,True,osm_bike_network,10,208,528,6,13,75,1,4,26,2,13,35,0,2026,False
9852941,Kardinaalstraat,4.701628745239831,50.88523015266694,Leuven,AWV214,9852941,Unknown,60,,9852941,Kardinaalstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,109.31,0.0,5.0,True,osm_bike_network,9,55,512,4,12,54,0,4,22,0,11,32,0,2026,False
"[3992549, 99500158]",Vaartstraat,4.7008538088617,50.88485415949074,Leuven,AWV214,"[3992549, 99500158]",Unknown,60,,"[3992549, 99500158]",Vaartstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,100.68,0.0,5.0,True,osm_bike_network,10,85,513,4,12,63,0,4,20,2,12,32,0,2026,False
"[99500153, 844373396]",Vaartstraat,4.701099234091978,50.88596745127952,Leuven,AWV214,"[99500153, 844373396]",Unknown,60,,"[99500153, 844373396]",Vaartstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,147.9,0.0,5.0,True,osm_bike_network,8,38,498,1,7,39,0,2,18,0,10,31,0,2026,False
10149534,Strijdersstraat,4.70691145,50.88432865,Leuven,AWV214,10149534,Unknown,60,,10149534,Strijdersstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,81.13,0.0,5.0,True,osm_bike_network,8,164,536,1,12,59,0,5,26,1,9,36,0,2026,False
608436906,Strijdersstraat,4.706216477849632,50.88378022367561,Leuven,AWV214,608436906,Unknown,60,,608436906,Strijdersstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,85.46,0.0,5.0,True,osm_bike_network,10,228,556,1,12,69,1,5,28,1,12,37,0,2026,False
"[31473619, 842361630]",Jan-Pieter Minckelersstraat,4.706120328766718,50.883284966936046,Leuven,AWV214,"[31473619, 842361630]",Unknown,60,,"[31473619, 842361630]",Jan-Pieter Minckelersstraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,66.94,0.0,5.0,True,osm_bike_network,11,274,561,2,12,74,1,6,28,0,13,38,0,2026,False
"[315813016, 87304302]",Unknown,4.707678623808301,50.88472318610068,Leuven,AWV214,"[315813016, 87304302]",Unknown,60,,"[315813016, 87304302]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,20.77,0.0,1.5,True,osm_bike_network,7,127,523,1,11,50,2,4,24,2,9,38,0,2026,False
20404734,Lijnloperspad,4.706063673819177,50.91762546192774,Leuven,AWV214,20404734,Unknown,60,,20404734,Lijnloperspad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,223.51,0.0,2.5,True,osm_bike_network,0,0,12,0,0,1,0,0,0,0,0,0,0,2026,False
"[21546008, 21546023]",Lijnloperspad,4.708478586942652,50.91594510046142,Leuven,AWV214,"[21546008, 21546023]",Unknown,60,,"[21546008, 21546023]",Lijnloperspad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,528.91,0.0,2.0,True,osm_bike_network,0,0,19,0,0,2,0,0,0,0,0,0,0,2026,False
1456381540,Unknown,4.706716225396695,50.91660317549886,Leuven,AWV214,1456381540,Unknown,60,,1456381540,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,25.58,0.0,1.5,True,osm_bike_network,0,0,17,0,0,1,0,0,0,0,0,0,0,2026,False
21546023,Lijnloperspad,4.709700264664967,50.913316273769375,Leuven,AWV214,21546023,Unknown,60,,21546023,Lijnloperspad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,99.89,0.0,2.0,True,osm_bike_network,0,6,23,0,1,3,0,0,0,0,0,0,0,2026,False
275100924,Unknown,4.711413824487236,50.91468745300535,Leuven,AWV214,275100924,Unknown,60,,275100924,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,316.69,0.0,3.0,True,osm_bike_network,0,9,22,0,1,2,0,0,0,0,0,0,0,2026,False
25637252,Lijnloperspad,4.709844376066694,50.91238971970395,Leuven,AWV214,25637252,Unknown,60,,25637252,Lijnloperspad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,108.0,0.0,1.0,True,osm_bike_network,1,9,24,0,1,3,0,0,0,0,0,0,0,2026,False
"[15215704, 1446479651]",Henricus Bosmanslaan,4.710079524498602,50.912882326900146,Leuven,AWV214,"[15215704, 1446479651]",Unknown,60,,"[15215704, 1446479651]",Henricus Bosmanslaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,45.6,0.0,5.0,True,osm_bike_network,0,8,24,0,1,3,0,0,0,0,0,0,0,2026,False
"[1458135050, 1458135051, 37713148]",Remylaan,4.701990615199969,50.922345465793455,Leuven,AWV214,"[1458135050, 1458135051, 37713148]",Unknown,60,,"[1458135050, 1458135051, 37713148]",Remylaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,43.55,0.0,5.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
"[10155186, 1488941466]",Leopold Decouxlaan,4.699436215608783,50.90006125168054,Leuven,AWV214,"[10155186, 1488941466]",Unknown,60,,"[10155186, 1488941466]",Leopold Decouxlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,174.74,0.0,5.0,True,osm_bike_network,0,3,18,0,1,4,0,0,0,0,1,1,0,2026,False
10155186,Leopold Decouxlaan,4.698677867696737,50.89856038751544,Leuven,AWV214,10155186,Unknown,60,,10155186,Leopold Decouxlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,179.01,0.0,5.0,True,osm_bike_network,0,3,23,0,0,4,0,0,0,0,1,2,0,2026,False
10155289,Hagelandstraat,4.700104382945864,50.899373637761784,Leuven,AWV214,10155289,Unknown,60,,10155289,Hagelandstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,173.5,0.0,5.0,True,osm_bike_network,0,4,19,0,0,4,0,0,0,0,1,1,0,2026,False
25806809,Processiestraat,4.7011228,50.900703449999995,Leuven,AWV214,25806809,Unknown,60,,25806809,Processiestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,110.88,0.0,5.0,True,osm_bike_network,0,4,20,0,1,4,0,0,0,0,0,1,0,2026,False
1488941466,Leopold Decouxlaan,4.7003546,50.90047745,Leuven,AWV214,1488941466,Unknown,60,,1488941466,Leopold Decouxlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,8.35,0.0,5.0,True,osm_bike_network,0,3,19,0,1,4,0,0,0,0,1,1,0,2026,False
10155237,Ferdinand Perdieusstraat,4.700806033640428,50.89989664997761,Leuven,AWV214,10155237,Unknown,60,,10155237,Ferdinand Perdieusstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,140.4,0.0,5.0,True,osm_bike_network,0,7,20,0,0,4,0,0,0,0,1,1,0,2026,False
122817923,Unknown,4.700018951723416,50.901078678050894,Leuven,AWV214,122817923,Unknown,60,,122817923,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,137.36,0.0,1.5,True,osm_bike_network,0,0,19,0,1,4,0,0,0,0,0,1,0,2026,False
79022450,Processiestraat,4.70214425,50.901007699999994,Leuven,AWV214,79022450,Unknown,60,,79022450,Processiestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,47.97,0.0,5.0,True,osm_bike_network,0,4,20,0,1,4,0,0,0,0,0,1,0,2026,False
29013123,Processiestraat,4.704376892211871,50.90088923373302,Leuven,AWV214,29013123,Unknown,60,,29013123,Processiestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,312.23,0.0,5.0,True,osm_bike_network,0,9,21,0,1,4,0,0,0,0,0,1,0,2026,False
53086866,Unknown,4.702770380311563,50.901258205315436,Leuven,AWV214,53086866,Unknown,60,,53086866,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,56.81,0.0,1.5,True,osm_bike_network,0,4,21,0,2,4,0,0,0,0,0,1,0,2026,False
25806812,Spaarzaamheidstraat,4.7019835,50.8992171,Leuven,AWV214,25806812,Unknown,60,,25806812,Spaarzaamheidstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,47.19,0.0,5.0,True,osm_bike_network,0,9,20,0,0,4,0,0,0,0,1,1,0,2026,False
25806813,Hagelandstraat,4.702263899283705,50.898542695824794,Leuven,AWV214,25806813,Unknown,60,,25806813,Hagelandstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,113.45,0.0,5.0,True,osm_bike_network,3,14,21,0,0,4,0,0,0,0,1,1,0,2026,False
25806814,Hagelandstraat,4.701651783183077,50.89914113600484,Leuven,AWV214,25806814,Unknown,60,,25806814,Hagelandstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,61.78,0.0,5.0,True,osm_bike_network,0,9,19,0,0,4,0,0,0,0,1,1,0,2026,False
"[25806811, 23041590]",Tunnelstraat,4.701588454936075,50.901338281841205,Leuven,AWV214,"[25806811, 23041590]",Unknown,60,,"[25806811, 23041590]",Tunnelstraat,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,99.97,0.0,5.0,True,osm_bike_network,0,1,20,0,1,4,0,0,0,0,0,1,0,2026,False
25933419,Kapellelaan,4.69844798101624,50.89512613312979,Leuven,AWV214,25933419,Unknown,60,,25933419,Kapellelaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,96.94,0.0,5.0,True,osm_bike_network,0,4,39,2,2,3,0,0,0,1,1,5,0,2026,False
925357724,Leopold Decouxlaan,4.698413312957835,50.89568101346743,Leuven,AWV214,925357724,Unknown,60,,925357724,Leopold Decouxlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,31.23,0.0,5.0,True,osm_bike_network,0,4,39,1,2,4,0,0,0,1,1,5,0,2026,False
17417027,Hoge-Berglaan,4.698982035702717,50.896221257673844,Leuven,AWV214,17417027,Unknown,60,,17417027,Hoge-Berglaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,67.7,0.0,5.0,True,osm_bike_network,0,6,39,1,2,4,0,0,0,1,1,4,0,2026,False
17417330,Englebert Carleerlaan,4.699913460458521,50.897718253835244,Leuven,AWV214,17417330,Unknown,60,,17417330,Englebert Carleerlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,325.29,0.0,5.0,True,osm_bike_network,0,7,26,0,2,4,0,0,0,1,1,3,0,2026,False
10155462,Unknown,4.701531782168304,50.89308861155701,Leuven,AWV214,10155462,Unknown,60,,10155462,Unknown,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,13.57,0.0,5.0,True,osm_bike_network,1,12,47,2,3,4,0,0,0,0,2,8,0,2026,False
25933421,Panoramalaan,4.701054000015633,50.89301709228848,Leuven,AWV214,25933421,Unknown,60,,25933421,Panoramalaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,67.4,0.0,5.0,True,osm_bike_network,1,12,48,2,3,4,0,0,0,0,2,8,0,2026,False
17416988,Bleydenberglaan,4.701601954573387,50.89331645236488,Leuven,AWV214,17416988,Unknown,60,,17416988,Bleydenberglaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,23.66,0.0,5.0,True,osm_bike_network,1,8,45,2,2,4,0,0,0,0,2,8,0,2026,False
25933426,Panoramalaan,4.703126298807789,50.892047515681114,Leuven,AWV214,25933426,Unknown,60,,25933426,Panoramalaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,341.31,0.0,5.0,True,osm_bike_network,3,23,57,0,3,6,0,0,1,0,3,9,0,2026,False
25806807,Bleydenberglaan,4.701582288446281,50.89247075044515,Leuven,AWV214,25806807,Unknown,60,,25806807,Bleydenberglaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,132.47,0.0,5.0,True,osm_bike_network,1,19,50,2,3,4,0,0,1,0,3,9,0,2026,False
53063942,Marrainenplein,4.695680203135803,50.88614304686841,Leuven,AWV214,53063942,Unknown,60,,53063942,Marrainenplein,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,39.03,0.0,5.0,True,osm_bike_network,1,23,318,0,5,40,0,3,14,1,8,25,0,2026,False
3869830,Minderbroedersstraat,4.6935675,50.87750235,Leuven,AWV214,3869830,Unknown,60,,3869830,Minderbroedersstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,21.89,0.0,5.0,True,osm_bike_network,1,96,391,12,30,193,0,7,17,0,7,28,0,2026,False
"[1285919356, 1379335815]",Augusta Chiwystraat,4.693588718066875,50.877873348480065,Leuven,AWV214,"[1285919356, 1379335815]",Unknown,60,,"[1285919356, 1379335815]",Augusta Chiwystraat,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,90.4,0.0,1.5,True,osm_bike_network,0,110,391,11,28,192,1,7,18,0,9,27,0,2026,False
970660933,IJzerenwegstraat,4.716463875287954,50.88388663478982,Leuven,AWV214,970660933,Unknown,60,,970660933,IJzerenwegstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,68.85,0.0,5.0,True,osm_bike_network,27,102,320,1,5,37,3,9,15,2,12,31,0,2026,False
1426256735,Unknown,4.716011645581721,50.883795942762426,Leuven,AWV214,1426256735,Unknown,60,,1426256735,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,32.19,0.0,2.0,True,osm_bike_network,29,107,341,1,4,42,3,9,15,2,11,32,0,2026,False
53080482,Linninkpad,4.718981100497112,50.90644295178898,Leuven,AWV214,53080482,Unknown,60,,53080482,Linninkpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,22.66,0.0,3.0,True,osm_bike_network,1,5,24,0,0,3,0,0,0,0,0,2,0,2026,False
114935421,Unknown,4.7190454540832585,50.90670346679903,Leuven,AWV214,114935421,Unknown,60,,114935421,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,42.66,0.0,2.0,True,osm_bike_network,0,5,24,0,0,3,0,0,0,0,0,2,0,2026,False
658907065,Unknown,4.719316599263986,50.90632681949337,Leuven,AWV214,658907065,Unknown,60,,658907065,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,51.45,0.0,1.0,True,osm_bike_network,3,4,24,0,0,3,0,0,0,0,0,2,0,2026,False
658907066,Linninkpad,4.719163675184181,50.90653472532137,Leuven,AWV214,658907066,Unknown,60,,658907066,Linninkpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,11.29,0.0,3.0,True,osm_bike_network,1,5,24,0,0,3,0,0,0,0,0,2,0,2026,False
27682268,Liemingenstraat,4.7303116143146475,50.90279708321551,Leuven,AWV214,27682268,Unknown,60,,27682268,Liemingenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,131.55,0.0,5.0,True,osm_bike_network,0,2,5,0,0,0,0,0,0,0,1,2,0,2026,False
179540256,Bergstraat,4.727683402144413,50.903020939897715,Leuven,AWV214,179540256,Unknown,60,,179540256,Bergstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,302.83,0.0,5.0,True,osm_bike_network,0,5,6,0,0,0,0,0,0,0,2,2,0,2026,False
179540257,Bergstraat,4.730259002083512,50.903389322321665,Leuven,AWV214,179540257,Unknown,60,,179540257,Bergstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,68.59,0.0,5.0,True,osm_bike_network,0,1,5,0,0,0,0,0,0,0,1,2,0,2026,False
79366166,Holsbeeksesteenweg,4.734146325914619,50.899819794739365,Leuven,AWV214,79366166,Unknown,60,,79366166,Holsbeeksesteenweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,25.8,0.0,5.0,True,osm_bike_network,0,0,2,0,0,0,0,0,0,0,0,2,0,2026,False
179540260,Liemingenstraat,4.7333621471143275,50.900237249940425,Leuven,AWV214,179540260,Unknown,60,,179540260,Liemingenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,150.19,0.0,5.0,True,osm_bike_network,0,0,5,0,0,0,0,0,0,0,0,2,0,2026,False
23950553,Bruineveldpad,4.729384765574075,50.896550449907856,Leuven,AWV214,23950553,Unknown,60,,23950553,Bruineveldpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,281.57,0.0,1.5,True,osm_bike_network,0,1,3,0,0,0,0,0,0,0,0,2,0,2026,False
23957046,Holsbeeksesteenweg,4.730678102931084,50.89543974821384,Leuven,AWV214,23957046,Unknown,60,,23957046,Holsbeeksesteenweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,101.53,0.0,5.0,True,osm_bike_network,0,0,2,0,0,0,0,0,0,0,0,2,0,2026,False
"[38211720, 179193410]",Holsbeeksesteenweg,4.731424814262633,50.89687457753289,Leuven,AWV214,"[38211720, 179193410]",Unknown,60,,"[38211720, 179193410]",Holsbeeksesteenweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,238.3,0.0,5.0,True,osm_bike_network,0,0,3,0,0,0,0,0,0,0,0,2,0,2026,False
"[1243620172, 38212557]",Unknown,4.730469904307227,50.89383406683748,Leuven,AWV214,"[1243620172, 38212557]",Unknown,60,,"[1243620172, 38212557]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.5,0.0,1.5,True,osm_bike_network,0,1,7,0,0,1,0,0,0,0,0,3,0,2026,False
"[1243620173, 38212557]",Unknown,4.730578199941419,50.893827049091385,Leuven,AWV214,"[1243620173, 38212557]",Unknown,60,,"[1243620173, 38212557]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.81,0.0,1.5,True,osm_bike_network,0,1,7,0,0,1,0,0,0,0,0,3,0,2026,False
192359875,Holsbeeksesteenweg,4.7304937551786255,50.89369692185778,Leuven,AWV214,192359875,Unknown,60,,192359875,Holsbeeksesteenweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,29.73,0.0,5.0,True,osm_bike_network,0,1,7,0,0,1,0,0,0,0,0,3,0,2026,False
781122761,Holsbeeksesteenweg,4.730583403044042,50.8941039592827,Leuven,AWV214,781122761,Unknown,60,,781122761,Holsbeeksesteenweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,61.39,0.0,6.0,True,osm_bike_network,0,1,7,0,0,1,0,0,0,0,0,2,0,2026,False
"[13823570, 192359875]",Holsbeeksesteenweg,4.73013496294302,50.89201634763529,Leuven,AWV214,"[13823570, 192359875]",Unknown,60,,"[13823570, 192359875]",Holsbeeksesteenweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,241.87,0.0,5.0,True,osm_bike_network,1,1,16,0,0,7,0,0,0,0,0,6,0,2026,False
27625957,Vlierbeeklaan,4.7309776323372565,50.89118059406014,Leuven,AWV214,27625957,Unknown,60,,27625957,Vlierbeeklaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,160.19,0.0,5.0,True,osm_bike_network,1,1,17,0,0,7,0,0,0,0,0,7,0,2026,False
192359873,Gemeenteplein,4.7298332511509384,50.890838487832,Leuven,AWV214,192359873,Unknown,60,,192359873,Gemeenteplein,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,25.28,0.0,5.0,True,osm_bike_network,1,1,25,0,0,7,0,0,0,0,0,12,0,2026,False
125835551,Gemeenteplein,4.729400200000001,50.890509949999995,Leuven,AWV214,125835551,Unknown,60,,125835551,Gemeenteplein,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,9.5,0.0,5.0,True,osm_bike_network,1,1,30,0,0,7,0,0,0,0,0,12,0,2026,False
33284920,Gemeenteplein,4.7295481770353955,50.89036257894569,Leuven,AWV214,33284920,Unknown,60,,33284920,Gemeenteplein,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,38.44,0.0,5.0,True,osm_bike_network,1,1,30,0,0,7,0,0,0,0,0,12,0,2026,False
125835552,Gemeentestraat,4.728980038450882,50.890372968152526,Leuven,AWV214,125835552,Unknown,60,,125835552,Gemeentestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,57.33,0.0,5.0,True,osm_bike_network,1,1,40,0,0,7,0,0,0,0,0,12,0,2026,False
27566523,Elfnovemberlaan,4.727124349703283,50.88496600559125,Leuven,AWV214,27566523,Unknown,60,,27566523,Elfnovemberlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,155.17,0.0,5.6,True,osm_bike_network,3,19,66,3,7,9,0,0,4,4,10,17,0,2026,False
521257409,Diestsesteenweg,4.72892595201709,50.884553426748774,Leuven,AWV214,521257409,Unknown,60,,521257409,Diestsesteenweg,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,143.82,0.0,6.0,True,osm_bike_network,0,10,63,0,7,9,0,0,4,5,7,18,0,2026,False
128494233,Werkhuizenstraat,4.7205623,50.88142725,Leuven,AWV214,128494233,Unknown,60,,128494233,Werkhuizenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,21.05,0.0,5.0,True,osm_bike_network,9,56,243,1,7,29,1,7,12,2,9,30,0,2026,False
154927950,Karel Schurmansstraat,4.72054785,50.8813114,Leuven,AWV214,154927950,Unknown,60,,154927950,Karel Schurmansstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,10.58,0.0,6.0,True,osm_bike_network,7,56,249,1,7,30,1,7,13,2,9,30,0,2026,False
126304928,Jozef Wautersstraat,4.720870406633807,50.881446684178854,Leuven,AWV214,126304928,Unknown,60,,126304928,Jozef Wautersstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,43.89,0.0,6.0,True,osm_bike_network,8,53,232,1,9,23,1,6,12,2,9,30,0,2026,False
126304952,Rondestraat,4.71830395,50.882653950000005,Leuven,AWV214,126304952,Unknown,60,,126304952,Rondestraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,11.06,0.0,5.0,True,osm_bike_network,30,92,287,2,7,29,4,7,14,3,12,31,0,2026,False
69253094,Rondestraat,4.71823025161354,50.88257789352996,Leuven,AWV214,69253094,Unknown,60,,69253094,Rondestraat,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,36.87,0.0,1.0,True,osm_bike_network,30,93,291,2,7,29,4,7,15,3,12,31,0,2026,False
41530808,Willem Coosemansstraat,4.720231249999999,50.87971,Leuven,AWV214,41530808,Unknown,60,,41530808,Willem Coosemansstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,104.0,0.0,5.0,True,osm_bike_network,2,33,285,1,3,39,0,7,14,2,5,31,0,2026,False
1010515586,Spaarstraat,4.721829302334631,50.88003397910002,Leuven,AWV214,1010515586,Unknown,60,,1010515586,Spaarstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,328.92,0.0,5.0,True,osm_bike_network,2,34,233,0,3,25,0,4,11,1,6,30,0,2026,False
292233689,Vismarkt,4.69984285,50.88168875,Leuven,AWV214,292233689,Unknown,60,,292233689,Vismarkt,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,72.31,0.0,5.0,True,osm_bike_network,95,292,531,6,15,117,5,14,23,7,14,38,0,2026,False
